id,nationaldex_id,name,type1,type2,sprite_url,created_at,updated_at
167,127,pinsir,Bug,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pinsir.png,2025-12-06 22:38:26,2025-12-06 22:38:26
168,127.001,pinsir-mega,Bug,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pinsir-mega.png,2025-12-06 22:38:26,2025-12-06 22:38:26
169,128,tauros,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tauros.png,2025-12-06 22:38:26,2025-12-06 22:38:26
170,128.001,tauros-paldea,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tauros-paldea.png,2025-12-06 22:38:26,2025-12-06 22:38:26
171,128.002,tauros-paldea-fire,Fighting,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tauros-paldea-fire.png,2025-12-06 22:38:26,2025-12-06 22:38:26
172,128.003,tauros-paldea-water,Fighting,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tauros-paldea-water.png,2025-12-06 22:38:26,2025-12-06 22:38:26
173,129,magikarp,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/magikarp.png,2025-12-06 22:38:26,2025-12-06 22:38:26
174,130,gyarados,Water,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gyarados.png,2025-12-06 22:38:26,2025-12-06 22:38:26
175,130.001,gyarados-mega,Water,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gyarados-mega.png,2025-12-06 22:38:26,2025-12-06 22:38:26
176,131,lapras,Water,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lapras.png,2025-12-06 22:38:26,2025-12-06 22:38:26
177,132,ditto,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ditto.png,2025-12-06 22:38:26,2025-12-06 22:38:26
178,133,eevee,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/eevee.png,2025-12-06 22:38:26,2025-12-06 22:38:26
179,133.001,eevee-starter,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/eevee-starter.png,2025-12-06 22:38:26,2025-12-06 22:38:26
180,134,vaporeon,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/vaporeon.png,2025-12-06 22:38:26,2025-12-06 22:38:26
181,135,jolteon,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/jolteon.png,2025-12-06 22:38:26,2025-12-06 22:38:26
182,136,flareon,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/flareon.png,2025-12-06 22:38:26,2025-12-06 22:38:26
183,137,porygon,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/porygon.png,2025-12-06 22:38:26,2025-12-06 22:38:26
184,138,omanyte,Rock,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/omanyte.png,2025-12-06 22:38:26,2025-12-06 22:38:26
185,139,omastar,Rock,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/omastar.png,2025-12-06 22:38:26,2025-12-06 22:38:26
186,140,kabuto,Rock,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kabuto.png,2025-12-06 22:38:26,2025-12-06 22:38:26
187,141,kabutops,Rock,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kabutops.png,2025-12-06 22:38:26,2025-12-06 22:38:26
188,142,aerodactyl,Rock,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/aerodactyl.png,2025-12-06 22:38:26,2025-12-06 22:38:26
189,142.001,aerodactyl-mega,Rock,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/aerodactyl-mega.png,2025-12-06 22:38:26,2025-12-06 22:38:26
190,143,snorlax,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/snorlax.png,2025-12-06 22:38:26,2025-12-06 22:38:26
191,144,articuno,Ice,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/articuno.png,2025-12-06 22:38:26,2025-12-06 22:38:26
192,144.001,articuno-galar,Psychic,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/articuno-galar.png,2025-12-06 22:38:26,2025-12-06 22:38:26
193,145,zapdos,Electric,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zapdos.png,2025-12-06 22:38:26,2025-12-06 22:38:26
194,145.001,zapdos-galar,Fighting,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zapdos-galar.png,2025-12-06 22:38:26,2025-12-06 22:38:26
195,146,moltres,Fire,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/moltres.png,2025-12-06 22:38:26,2025-12-06 22:38:26
196,146.001,moltres-galar,Dark,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/moltres-galar.png,2025-12-06 22:38:26,2025-12-06 22:38:26
197,147,dratini,Dragon,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dratini.png,2025-12-06 22:38:26,2025-12-06 22:38:26
198,148,dragonair,Dragon,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dragonair.png,2025-12-06 22:38:26,2025-12-06 22:38:26
199,149,dragonite,Dragon,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dragonite.png,2025-12-06 22:38:26,2025-12-06 22:38:26
200,150,mewtwo,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mewtwo.png,2025-12-06 22:38:26,2025-12-06 22:38:26
201,150.001,mewtwo-mega-x,Psychic,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mewtwo-mega-x.png,2025-12-06 22:38:26,2025-12-06 22:38:26
202,150.002,mewtwo-mega-y,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mewtwo-mega-y.png,2025-12-06 22:38:26,2025-12-06 22:38:26
203,151,mew,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mew.png,2025-12-06 22:38:26,2025-12-06 22:38:26
204,152,chikorita,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/chikorita.png,2025-12-06 22:38:26,2025-12-06 22:38:26
205,153,bayleef,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bayleef.png,2025-12-06 22:38:26,2025-12-06 22:38:26
206,154,meganium,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/meganium.png,2025-12-06 22:38:26,2025-12-06 22:38:26
207,155,cyndaquil,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cyndaquil.png,2025-12-06 22:38:26,2025-12-06 22:38:26
208,156,quilava,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/quilava.png,2025-12-06 22:38:26,2025-12-06 22:38:26
209,157,typhlosion,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/typhlosion.png,2025-12-06 22:38:26,2025-12-06 22:38:26
210,157.001,typhlosion-hisui,Fire,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/typhlosion-hisui.png,2025-12-06 22:38:26,2025-12-06 22:38:26
211,158,totodile,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/totodile.png,2025-12-06 22:38:26,2025-12-06 22:38:26
212,159,croconaw,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/croconaw.png,2025-12-06 22:38:26,2025-12-06 22:38:26
213,160,feraligatr,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/feraligatr.png,2025-12-06 22:38:26,2025-12-06 22:38:26
214,161,sentret,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sentret.png,2025-12-06 22:38:26,2025-12-06 22:38:26
215,162,furret,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/furret.png,2025-12-06 22:38:26,2025-12-06 22:38:26
216,163,hoothoot,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hoothoot.png,2025-12-06 22:38:26,2025-12-06 22:38:26
217,164,noctowl,Normal,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/noctowl.png,2025-12-06 22:38:26,2025-12-06 22:38:26
218,165,ledyba,Bug,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ledyba.png,2025-12-06 22:38:26,2025-12-06 22:38:26
219,166,ledian,Bug,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ledian.png,2025-12-06 22:38:26,2025-12-06 22:38:26
220,167,spinarak,Bug,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/spinarak.png,2025-12-06 22:38:26,2025-12-06 22:38:26
221,168,ariados,Bug,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ariados.png,2025-12-06 22:38:26,2025-12-06 22:38:26
222,169,crobat,Poison,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/crobat.png,2025-12-06 22:38:26,2025-12-06 22:38:26
223,170,chinchou,Water,Electric,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/chinchou.png,2025-12-06 22:38:26,2025-12-06 22:38:26
224,171,lanturn,Water,Electric,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lanturn.png,2025-12-06 22:38:26,2025-12-06 22:38:26
225,172,pichu,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pichu.png,2025-12-06 22:38:26,2025-12-06 22:38:26
226,172.001,pichu-spiky-eared,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pichu-spiky-eared.png,2025-12-06 22:38:26,2025-12-06 22:38:26
227,173,cleffa,Fairy,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cleffa.png,2025-12-06 22:38:26,2025-12-06 22:38:26
228,174,igglybuff,Normal,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/igglybuff.png,2025-12-06 22:38:26,2025-12-06 22:38:26
229,175,togepi,Fairy,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/togepi.png,2025-12-06 22:38:26,2025-12-06 22:38:26
230,176,togetic,Fairy,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/togetic.png,2025-12-06 22:38:26,2025-12-06 22:38:26
231,177,natu,Psychic,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/natu.png,2025-12-06 22:38:26,2025-12-06 22:38:26
232,178,xatu,Psychic,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/xatu.png,2025-12-06 22:38:26,2025-12-06 22:38:26
233,179,mareep,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mareep.png,2025-12-06 22:38:26,2025-12-06 22:38:26
234,180,flaaffy,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/flaaffy.png,2025-12-06 22:38:26,2025-12-06 22:38:26
235,181,ampharos,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ampharos.png,2025-12-06 22:38:26,2025-12-06 22:38:26
236,181.001,ampharos-mega,Electric,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ampharos-mega.png,2025-12-06 22:38:26,2025-12-06 22:38:26
237,182,bellossom,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bellossom.png,2025-12-06 22:38:26,2025-12-06 22:38:26
238,183,marill,Water,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/marill.png,2025-12-06 22:38:26,2025-12-06 22:38:26
239,184,azumarill,Water,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/azumarill.png,2025-12-06 22:38:26,2025-12-06 22:38:26
240,185,sudowoodo,Rock,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sudowoodo.png,2025-12-06 22:38:26,2025-12-06 22:38:26
241,186,politoed,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/politoed.png,2025-12-06 22:38:26,2025-12-06 22:38:26
242,187,hoppip,Grass,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hoppip.png,2025-12-06 22:38:26,2025-12-06 22:38:26
243,188,skiploom,Grass,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/skiploom.png,2025-12-06 22:38:26,2025-12-06 22:38:26
244,189,jumpluff,Grass,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/jumpluff.png,2025-12-06 22:38:26,2025-12-06 22:38:26
245,190,aipom,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/aipom.png,2025-12-06 22:38:26,2025-12-06 22:38:26
246,191,sunkern,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sunkern.png,2025-12-06 22:38:26,2025-12-06 22:38:26
247,192,sunflora,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sunflora.png,2025-12-06 22:38:26,2025-12-06 22:38:26
248,193,yanma,Bug,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/yanma.png,2025-12-06 22:38:26,2025-12-06 22:38:26
249,194,wooper,Water,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/wooper.png,2025-12-06 22:38:26,2025-12-06 22:38:26
250,194.001,wooper-paldea,Poison,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/wooper-paldea.png,2025-12-06 22:38:26,2025-12-06 22:38:26
251,195,quagsire,Water,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/quagsire.png,2025-12-06 22:38:26,2025-12-06 22:38:26
252,196,espeon,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/espeon.png,2025-12-06 22:38:26,2025-12-06 22:38:26
253,197,umbreon,Dark,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/umbreon.png,2025-12-06 22:38:26,2025-12-06 22:38:26
254,198,murkrow,Dark,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/murkrow.png,2025-12-06 22:38:26,2025-12-06 22:38:26
255,199,slowking,Water,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/slowking.png,2025-12-06 22:38:26,2025-12-06 22:38:26
256,199.001,slowking-galar,Poison,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/slowking-galar.png,2025-12-06 22:38:26,2025-12-06 22:38:26
257,200,misdreavus,Ghost,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/misdreavus.png,2025-12-06 22:38:26,2025-12-06 22:38:26
258,201,unown,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/unown.png,2025-12-06 22:38:26,2025-12-06 22:38:26
259,202,wobbuffet,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/wobbuffet.png,2025-12-06 22:38:26,2025-12-06 22:38:26
260,203,girafarig,Normal,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/girafarig.png,2025-12-06 22:38:26,2025-12-06 22:38:26
261,204,pineco,Bug,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pineco.png,2025-12-06 22:38:26,2025-12-06 22:38:26
262,205,forretress,Bug,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/forretress.png,2025-12-06 22:38:26,2025-12-06 22:38:26
263,206,dunsparce,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dunsparce.png,2025-12-06 22:38:26,2025-12-06 22:38:26
264,207,gligar,Ground,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gligar.png,2025-12-06 22:38:26,2025-12-06 22:38:26
265,208,steelix,Steel,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/steelix.png,2025-12-06 22:38:26,2025-12-06 22:38:26
266,208.001,steelix-mega,Steel,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/steelix-mega.png,2025-12-06 22:38:26,2025-12-06 22:38:26
267,209,snubbull,Fairy,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/snubbull.png,2025-12-06 22:38:26,2025-12-06 22:38:26
268,210,granbull,Fairy,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/granbull.png,2025-12-06 22:38:26,2025-12-06 22:38:26
269,211,qwilfish,Water,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/qwilfish.png,2025-12-06 22:38:26,2025-12-06 22:38:26
270,211.001,qwilfish-hisui,Dark,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/qwilfish-hisui.png,2025-12-06 22:38:26,2025-12-06 22:38:26
271,212,scizor,Bug,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/scizor.png,2025-12-06 22:38:26,2025-12-06 22:38:26
272,212.001,scizor-mega,Bug,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/scizor-mega.png,2025-12-06 22:38:26,2025-12-06 22:38:26
273,213,shuckle,Bug,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/shuckle.png,2025-12-06 22:38:26,2025-12-06 22:38:26
274,214,heracross,Bug,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/heracross.png,2025-12-06 22:38:26,2025-12-06 22:38:26
275,214.001,heracross-mega,Bug,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/heracross-mega.png,2025-12-06 22:38:26,2025-12-06 22:38:26
276,215,sneasel,Dark,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sneasel.png,2025-12-06 22:38:26,2025-12-06 22:38:26
277,215.001,sneasel-hisui,Fighting,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sneasel-hisui.png,2025-12-06 22:38:26,2025-12-06 22:38:26
278,216,teddiursa,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/teddiursa.png,2025-12-06 22:38:26,2025-12-06 22:38:26
279,217,ursaring,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ursaring.png,2025-12-06 22:38:26,2025-12-06 22:38:26
280,218,slugma,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/slugma.png,2025-12-06 22:38:26,2025-12-06 22:38:26
281,219,magcargo,Fire,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/magcargo.png,2025-12-06 22:38:26,2025-12-06 22:38:26
282,220,swinub,Ice,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/swinub.png,2025-12-06 22:38:26,2025-12-06 22:38:26
283,221,piloswine,Ice,Ground,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/piloswine.png,2025-12-06 22:38:26,2025-12-06 22:38:26
284,222,corsola,Water,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/corsola.png,2025-12-06 22:38:26,2025-12-06 22:38:26
285,222.001,corsola-galar,Ghost,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/corsola-galar.png,2025-12-06 22:38:26,2025-12-06 22:38:26
286,223,remoraid,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/remoraid.png,2025-12-06 22:38:26,2025-12-06 22:38:26
287,224,octillery,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/octillery.png,2025-12-06 22:38:26,2025-12-06 22:38:26
288,225,delibird,Ice,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/delibird.png,2025-12-06 22:38:26,2025-12-06 22:38:26
289,226,mantine,Water,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mantine.png,2025-12-06 22:38:26,2025-12-06 22:38:26
290,227,skarmory,Steel,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/skarmory.png,2025-12-06 22:38:26,2025-12-06 22:38:26
291,228,houndour,Dark,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/houndour.png,2025-12-06 22:38:26,2025-12-06 22:38:26
292,229,houndoom,Dark,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/houndoom.png,2025-12-06 22:38:26,2025-12-06 22:38:26
293,229.001,houndoom-mega,Dark,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/houndoom-mega.png,2025-12-06 22:38:26,2025-12-06 22:38:26
294,230,kingdra,Water,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kingdra.png,2025-12-06 22:38:26,2025-12-06 22:38:26
